estilo	livro	capitulo	versiculo	texto
PDT	Hebreos	4	3	( A ) Sólo nosotros , los creyentes , entramos a ese reposo . Como Dios dijo : « Estaba enojado e hice una promesa : “ Ese pueblo nunca entrará a disfrutar de mi reposo ” » . [ a ] Aunque en realidad , Dios ya había preparado todo desde la creación del mundo .
PDT	Hebreos	4	5	Y en el texto que ya mencioné dice : « Ese pueblo nunca entrará a disfrutar de mi reposo » .
PDT	Hebreos	4	6	Es verdad que todavía falta que algunos entren a disfrutar del reposo de Dios , pero los primeros que escucharon la buena noticia no entraron porque no obedecieron .
PDT	Hebreos	4	7	( C ) Entonces Dios planeó otro día aparte , un nuevo « hoy » y habló de ese día mucho tiempo después , por medio de David en el texto ya mencionado : « Si escuchan hoy la voz de Dios , no se opongan como antes » . [ c ]
PDT	Hebreos	4	8	Porque si Josué les hubiera dado el reposo que Dios prometió , el texto no habría hablado de otro « hoy » .
PDT	Hebreos	4	9	Esto nos demuestra que todavía está por llegar otro día de reposo para el pueblo de Dios .
PDT	Hebreos	4	10	Dios reposó después de que terminó su trabajo , y el que entre a disfrutar del reposo de Dios será aquel que también haya terminado su trabajo .
PDT	Hebreos	4	11	Hagamos todo lo posible por entrar a disfrutar del reposo de Dios , pues el que desobedezca a Dios , como lo hizo el pueblo de Israel , no entrará .
PDT	Hebreos	4	12	La palabra de Dios vive , es poderosa y es más cortante que cualquier espada de dos filos , penetra tan profundo que divide el alma y el espíritu , las coyunturas y los huesos , y juzga los pensamientos y sentimientos de nuestro corazón .
PDT	Hebreos	4	13	No hay nada creado en el mundo que se pueda esconder de Dios ; todo está desnudo y expuesto a su vista . Es a él a quien tendremos que rendirle cuentas de nuestra vida . Jesús , sumo sacerdote , nos ayuda
PDT	Hebreos	4	14	En Jesús , el Hijo de Dios , tenemos un gran sumo sacerdote que ha entrado al cielo . Así que sigamos firmes en la fe que tenemos .
PDT	Hebreos	4	15	Él fue tentado tal como somos tentados nosotros , con la única diferencia de que él nunca cometió pecado .
PDT	Hebreos	4	16	Entonces , acerquémonos con confianza al trono de Dios que es generoso . Allí recibiremos su compasión y su bondad para ayudarnos cuando lo necesitemos . ©
PDT	Hebreos	4	2005	,
PDT	Hebreos	4	2008	,
PDT	Hebreos	4	2012	,
PDT	Hebreos	4	2015	Bible League International
PDT	Hebreos	5	5	( A ) Lo mismo sucede con Cristo : no fue él , sino Dios , quien le dio el honor de ser sumo sacerdote . Dios le dijo :
PDT	Hebreos	5	2	Él es un hombre débil como los demás , por eso es comprensivo con los que pecan por ignorancia .
PDT	Hebreos	5	3	El sumo sacerdote ofrece sacrificios por los pecados de la gente , pero como él también tiene debilidades , tiene que ofrecer sacrificios por sus propios pecados .
PDT	Hebreos	5	4	Es un honor ser un sumo sacerdote , pero nadie elige por sí mismo este trabajo , sino que tiene que ser llamado por Dios , tal como fue llamado Aarón .
PDT	Hebreos	5	6	( B ) Y en otro texto dice : « Serás sacerdote para siempre , tal como fue Melquisedec » . [ c ]
PDT	Hebreos	5	7	Cuando Cristo vivió en la tierra , oró a Dios y le pidió ayuda , porque era el único que lo podía salvar de la muerte . Jesús oró llorando y suplicando a gritos , y Dios respondió a sus oraciones porque Jesús era humilde y hacía todo lo que agradaba a Dios .
PDT	Hebreos	5	8	A pesar de ser su Hijo , aprendió a obedecer por medio de todo lo que sufrió .
PDT	Hebreos	5	9	Así que Jesús cumplió con todo lo que tenía que hacer . [ d ] Por eso , todos los que lo obedecen pueden tener salvación eterna
PDT	Hebreos	5	10	y Dios lo nombró sumo sacerdote tal como hizo con Melquisedec . Advertencia de no separarse
PDT	Hebreos	5	11	Tengo un mensaje extenso para ustedes en cuanto a este tema y les resultará muy complicado de entender porque ustedes se han vuelto bastante flojos .
PDT	Hebreos	5	12	Ya es hora de que sean maestros , pero todavía necesitan a alguien que les explique lo más elemental de las enseñanzas de Dios . Todavía necesitan las enseñanzas que son como leche , pues no están listos para la comida sólida .
PDT	Hebreos	5	13	El que se alimenta con leche todavía es un bebé y no sabe cómo reconocer el bien .
PDT	Hebreos	5	14	La comida sólida es para los que han crecido espiritualmente y para aquellos que por la práctica han aprendido la diferencia entre lo bueno y lo malo . ©
PDT	Hebreos	5	2005	,
PDT	Hebreos	5	2008	,
PDT	Hebreos	5	2012	,
PDT	Hebreos	5	2015	Bible League International
PDT	Hebreos	6	6	Así que dejemos atrás las primeras enseñanzas acerca de Cristo . ¡Maduremos ! No volvamos a lo que ya se nos enseñó . Al comienzo aprendimos a confiar en Dios y a dejar lo inútil y lo malo que hacíamos .
PDT	Hebreos	6	2	En ese tiempo nos enseñaron sobre los bautismos [ a ] , la imposición de las manos , la resurrección de los muertos y el juicio eterno .
PDT	Hebreos	6	3	Si Dios lo permite , seguiremos adelante con enseñanzas más avanzadas . 4-6 Es imposible hacer volver a los que deciden separarse del camino de Dios . Hablo de los que ya conocieron la verdad y recibieron el don de Dios , o sea los que participaron también del Espíritu Santo y disfrutaron del excelente mensaje de Dios y de los grandes poderes del mundo que está por venir . Cuando se separan del camino de Dios , ellos mismos están crucificando a Cristo otra vez y lo exponen a la burla de todos .
PDT	Hebreos	6	7	Por ejemplo , hay tierra que recibe bastante lluvia , se cuida y se siembra en ella . Si produce plantas que den buen fruto , esa tierra tiene la bendición de Dios .
PDT	Hebreos	6	8	Pero esa tierra no vale la pena si sólo crecen en ella espinos y maleza . Corre el riesgo de caer bajo maldición de Dios y terminará destruida con fuego .
PDT	Hebreos	6	9	Estimados hermanos , lo que acabamos de decir es duro , pero estamos convencidos de que ustedes son como tierra buena donde se cultiva la salvación .
PDT	Hebreos	6	10	Dios no es injusto para olvidarse de todo el trabajo que han hecho y recordará que ustedes le han demostrado su amor ayudando al pueblo de Dios y que continúan haciéndolo .
PDT	Hebreos	6	11	Queremos que cada uno de ustedes siga esforzándose así toda la vida hasta que vean completamente realizada su esperanza .
PDT	Hebreos	6	12	No queremos que se vuelvan perezosos . Más bien , sigan el ejemplo de los que reciben las promesas de Dios porque tienen fe y paciencia .
PDT	Hebreos	6	13	Dios le hizo una promesa a Abraham , y como no había nadie más grande que él por quién jurar , juró por sí mismo . Así que él se comprometió consigo mismo a cumplir esa promesa .
PDT	Hebreos	6	14	( A ) Dios dijo : « Verdaderamente te bendeciré y te daré muchos descendientes » . [ b ]
PDT	Hebreos	6	15	Abraham esperó con paciencia que eso se cumpliera y recibió lo prometido .
PDT	Hebreos	6	16	Los seres humanos usan el nombre de alguien más grande que ellos para darle seriedad a una promesa . Al hacerlo así , afirman que lo dicho es verdad y eso termina toda discusión entre ellos .
PDT	Hebreos	6	17	De igual manera , Dios quería demostrar que su promesa era confiable y que la gente iba a recibir lo prometido . Dios dijo que algo sucedería y lo afirmó con una promesa .
PDT	Hebreos	6	18	Hay dos cosas imposibles : que Dios mienta y que no cumpla lo que promete . Esas dos cosas nos dan confianza a los que nos hemos refugiado en él . Nos fortalecen para continuar en la esperanza que Dios nos da .
PDT	Hebreos	6	19	Tenemos esa esperanza tan fuerte y segura como un ancla que nos sostiene . Nuestra esperanza llega más allá de la cortina [ c ] del Lugar Santísimo del cielo .
PDT	Hebreos	6	20	Jesús ya entró allí y abrió camino para nosotros , convirtiéndose para siempre en sumo sacerdote tal como fue Melquisedec . Footnotes - 6:2 bautismos Esta palabra puede hacer referencia aquí al bautismo cristiano . Ver vocabulario . Pero también puede hacer referencia a los baños ceremoniales de los judíos . - 6:14 Cita de Gn 22:17 . - 6:19 cortina Se refiere a la cortina espiritual del templo celestial que estaba simbolizada por la cortina material que separaba el Lugar Santísimo ( lugar de la Presencia de Dios ) del otro cuarto de la Carpa Sagrada y posteriormente del templo de Jerusalén . Ver Cortina en el vocabulario y también 10:20 . ©
PDT	Hebreos	6	2005	,
PDT	Hebreos	6	2008	,
PDT	Hebreos	6	2012	,
PDT	Hebreos	6	2015	Bible League International
PDT	Hebreos	7	7	Todos saben que el más importante bendice al menos importante .
PDT	Hebreos	7	2	Entonces Abraham le dio la décima parte de todo lo que tenía . El nombre Melquisedec tiene dos significados : « rey de justicia » y « rey de Salem » , o sea « rey de paz » .
PDT	Hebreos	7	3	Nadie sabe de dónde salió Melquisedec ; no se sabe si tuvo papá y mamá , ni se sabe tampoco del principio ni del fin de su vida . Con él sucede como con el Hijo de Dios : sigue siendo sacerdote para siempre .
PDT	Hebreos	7	4	Fíjense en la gran importancia que tenía Melquisedec : Abraham mismo , nuestro gran antepasado , le dio la décima parte de todo el botín de guerra .
PDT	Hebreos	7	5	Ahora tengamos en cuenta lo que dice la ley . La ley manda que los sacerdotes descendientes de Leví reciban la décima parte de los ingresos del propio pueblo . Los sacerdotes recogen esta cuota a pesar de que ellos y el pueblo son descendientes de Abraham .
PDT	Hebreos	7	6	Melquisedec no era descendiente de Leví , pero de todos modos recibió esa décima parte como ofrenda de Abraham . Melquisedec bendijo a Abraham , el hombre que tenía las promesas de Dios .
PDT	Hebreos	7	8	Los sacerdotes reciben la décima parte , pero ellos son simples mortales ; sin embargo , se da testimonio de que Melquisedec sigue viviendo .
PDT	Hebreos	7	9	Leví recibe una décima parte como ofrenda de la nación , pero podría decirse que Leví le dio a Melquisedec su décima parte por medio de Abraham .
PDT	Hebreos	7	10	Cuando Melquisedec conoció a Abraham , Leví no había nacido , pero su semilla ya existía en su antepasado Abraham .
PDT	Hebreos	7	11	La ley se entregó al pueblo bajo el sacerdocio de Leví , pero la gente no se podía perfeccionar espiritualmente por medio de ese sacerdocio . Era necesario que apareciera otro sacerdocio , pero no como el de Aarón , sino como el que tiene Melquisedec .
PDT	Hebreos	7	12	Cuando cambia el sacerdocio , cambia también la ley .
PDT	Hebreos	7	13	Pero todo esto lo decimos con referencia a Jesucristo . Él no es descendiente de Leví y nadie de su tribu sirvió como sacerdote en el altar .
PDT	Hebreos	7	14	Está claro que nuestro Señor era descendiente [ a ] de Judá , pero Moisés no dijo nada de sacerdotes que fueran descendientes de Judá . Jesús es sacerdote como Melquisedec
PDT	Hebreos	7	15	Todo se aclara cuando aparece Jesús , que es sacerdote como Melquisedec .
PDT	Hebreos	7	16	Jesús no fue designado sacerdote por voluntad humana , sino por el poder de su vida indestructible ,
PDT	Hebreos	7	17	( A ) porque se da testimonio de él : « Eres sacerdote para siempre , tal como fue Melquisedec » . [ b ]
PDT	Hebreos	7	18	El mandamiento queda anulado por débil e ineficaz ,
PDT	Hebreos	7	19	pues la ley no podía hacer nada perfecto . Pero ahora se nos da una esperanza nueva por la que podemos acercarnos a Dios .
PDT	Hebreos	7	20	Es muy importante notar que Dios también hizo una promesa cuando nombró a Jesús sumo sacerdote , pero no hubo promesa alguna para otros sacerdotes .
PDT	Hebreos	7	21	( B ) En cambio , Jesús llegó a ser sacerdote con una promesa de Dios , quien le dijo : « El Señor ha hecho una promesa , y no cambiará de opinión . Tú eres sacerdote para siempre » . [ c ]
PDT	Hebreos	7	22	Esto quiere decir que Jesús es la garantía de un mejor pacto entre Dios y su pueblo .
PDT	Hebreos	7	23	Igualmente , había muchos sacerdotes porque cuando uno de ellos moría , no podía seguir en su cargo .
PDT	Hebreos	7	24	Pero Jesús vive para siempre , nunca dejará de ser sacerdote .
PDT	Hebreos	7	25	Entonces puede salvar para siempre a los que vienen a Dios por medio de él , pues vive para siempre y está listo para ayudarlos cuando se presenten ante Dios .
PDT	Hebreos	7	26	Jesús es la clase de sumo sacerdote que necesitamos . Es santo y no ha hecho nada malo . Es puro y no se deja influenciar por los pecadores . Ha sido elevado a los cielos y
PDT	Hebreos	7	27	no es como cualquier otro sacerdote . Los otros sacerdotes tenían que ofrecer sacrificios todos los días , primero por sus propios pecados y luego por los pecados del pueblo . Pero Jesús no necesita hacer eso , él ofreció un solo sacrificio una sola vez y para siempre .
PDT	Hebreos	7	28	La ley establece sacerdotes humanos con las mismas debilidades que la gente . Pero después de dar la ley , Dios hizo la promesa de nombrar sumo sacerdote a su Hijo , quien fue hecho perfecto para siempre a través del sufrimiento . ©
PDT	Hebreos	7	2005	,
PDT	Hebreos	7	2008	,
PDT	Hebreos	7	2012	,
PDT	Hebreos	7	2015	Bible League International
PDT	Hebreos	8	8	Pero Dios encontró una falla en el pueblo y dijo : « Dice el Señor : Llegará el tiempo en que haré un nuevo pacto con el pueblo de Israel y con el pueblo de Judá .
PDT	Hebreos	8	2	y sirve en el Lugar Santísimo , el verdadero lugar de adoración [ b ] que fue hecho por Dios , no por los seres humanos .
PDT	Hebreos	8	3	Todos los sumos sacerdotes tienen el trabajo de presentar ofrendas y sacrificios a Dios . También es necesario que nuestro sumo sacerdote ofrezca algo a Dios .
PDT	Hebreos	8	4	Si sirviera en la tierra no sería un sacerdote . Aquí ya hay sacerdotes que siguen la ley y presentan ofrendas a Dios .
PDT	Hebreos	8	5	( A ) El culto que rinden es en realidad sólo una copia , una imagen borrosa de lo que se hace en el cielo . Por eso , Dios le advirtió a Moisés cuando iba a construir la Carpa Sagrada : « Asegúrate de construir todo como el modelo que te mostré en la montaña » . [ c ]
PDT	Hebreos	8	6	Pero a Jesús se le ha dado un servicio más importante . Asimismo , también el nuevo pacto que él trajo es más grande que el anterior porque se basa en mejores promesas .
PDT	Hebreos	8	7	Si el primer pacto fuera sin falta , entonces no se habría necesitado un segundo pacto .
PDT	Hebreos	8	9	No será como el pacto que hice con sus antepasados , cuando los saqué de Egipto con poder . Ellos no fueron fieles a mi pacto , por eso los abandoné , dice el Señor .
PDT	Hebreos	8	10	Este es el nuevo pacto que en el futuro haré con el pueblo de Israel , dice el Señor . Pondré mis leyes en su mente y las escribiré en su corazón . Yo seré su Dios y ellos serán mi pueblo .
PDT	Hebreos	8	11	No tendrán que enseñar a sus vecinos ni a su familia . No habrá necesidad de que alguien les diga que conozcan al Señor . Porque todos me conocerán , desde el primero hasta el último .
PDT	Hebreos	8	12	( B ) Perdonaré todas las maldades que han hecho en mi contra y no recordaré más sus pecados » . [ d ]
PDT	Hebreos	8	13	Si Dios habla de « un nuevo pacto » es porque considera que el primer pacto envejeció . Todo lo que envejece y se hace inútil está a punto de desaparecer . ©
PDT	Hebreos	8	2005	,
PDT	Hebreos	8	2008	,
PDT	Hebreos	8	2012	,
PDT	Hebreos	8	2015	Bible League International
PDT	Hebreos	9	9	Todo esto es ahora un ejemplo para nosotros que demuestra que las ofrendas y los sacrificios no eran capaces de purificar la conciencia de los que adoraban de esa manera .
PDT	Hebreos	9	2	que era una carpa . El primer cuarto de la carpa se llamaba el Lugar Santo , donde estaban el candelabro , la mesa y el pan que se dedicaba a Dios .
PDT	Hebreos	9	3	Detrás de la segunda cortina había un cuarto llamado el Lugar Santísimo ,
PDT	Hebreos	9	4	allí estaba el altar de oro para quemar incienso y el Cofre Sagrado recubierto de oro , donde se guardaba el pacto antiguo . Dentro del cofre había un recipiente de oro con maná , la vara de Aarón que había retoñado y las tablas de piedra , donde estaban escritos los diez mandamientos del pacto .
PDT	Hebreos	9	5	Sobre el cofre , ubicados sobre el lugar del perdón [ a ] estaban los querubines , que mostraban el esplendor de Dios . Sin embargo , ahora no es el momento de extendernos en estos detalles .
PDT	Hebreos	9	6	Una vez colocadas estas cosas en su lugar , los sacerdotes entraban en el primer cuarto de la carpa para rendir culto a Dios ,
PDT	Hebreos	9	7	pero al segundo cuarto sólo podía entrar el sumo sacerdote . Para entrar allí , debía llevar sangre para ofrecerla por sus propios pecados y por los que el pueblo cometía sin darse cuenta de que estaba pecando .
PDT	Hebreos	9	8	El Espíritu Santo quiere darnos una enseñanza utilizando estos dos cuartos separados . Lo que nos enseña es que mientras exista el primer cuarto , el camino al Lugar Santísimo no está abierto .
PDT	Hebreos	9	10	Esas ofrendas y sacrificios tenían que ver sólo con asuntos de comida , bebidas y ceremonias de purificación . Eran sólo reglas que servían únicamente hasta que Dios estableciera un nuevo orden . La adoración bajo el nuevo pacto
PDT	Hebreos	9	11	Pero ya vino Cristo , el sumo sacerdote de las bendiciones que nos han llegado ahora . Cristo no presta servicio en una carpa como en la que servían aquellos sacerdotes sino en un lugar grandioso y perfecto , no hecho por seres humanos , que no es de este mundo .
PDT	Hebreos	9	12	Cristo entró una sola vez y para siempre al Lugar Santísimo . No ofreció la sangre de chivos ni becerros , sino su propia sangre , y de esa forma nos liberó para siempre del pecado .
PDT	Hebreos	9	13	Es cierto que la sangre de los chivos y de los toros , y las cenizas de la novilla se esparcían sobre los que no estaban limpios y los limpiaba por fuera .
PDT	Hebreos	9	14	¡Pero la sangre de Cristo puede hacer muchísimo más ! Se ofreció a Dios como un sacrificio perfecto por el Espíritu eterno . Su sangre purifica nuestra conciencia del mal que hemos hecho para que así podamos adorar al Dios viviente .
PDT	Hebreos	9	15	De manera que Cristo trae un nuevo pacto a los que son llamados por Dios . Así tendrán por siempre lo que él prometió , porque Cristo murió para librarlos de los pecados que cometieron cuando estaban bajo el pacto antiguo .
PDT	Hebreos	9	16	Cuando un hombre muere , deja un testamento [ b ] , pero para que se pueda cumplir , es preciso demostrar que quien lo hizo está muerto .
PDT	Hebreos	9	17	Un testamento no entra en vigor mientras viva el que lo hizo , sino sólo cuando ya ha muerto .
PDT	Hebreos	9	18	Por esa razón , también el primer pacto tuvo que establecerse con derramamiento de sangre .
PDT	Hebreos	9	19	Primero , Moisés le anunció los mandamientos de la ley a todo el pueblo . Después mezcló con agua la sangre de terneros y cabras , tomó lana roja y un racimo de hisopo y roció la sangre sobre el pueblo y sobre el libro de la ley .
PDT	Hebreos	9	20	( A ) Moisés dijo : « Esta es la sangre que confirma el pacto que Dios les manda obedecer » . [ c ]
PDT	Hebreos	9	21	Igualmente , Moisés roció la sangre sobre la Carpa Sagrada y sobre todo lo que se utilizaba para la adoración .
PDT	Hebreos	9	22	La ley dice que casi todo debe limpiarse con sangre , porque si no se derrama sangre los pecados no quedan perdonados . El sacrificio aleja los pecados
PDT	Hebreos	9	23	Estas eran copias de las realidades que están en el cielo y tenían que limpiarse con sacrificios de animales , pero las realidades del cielo exigen mejores sacrificios .
PDT	Hebreos	9	24	Porque Cristo no entró al Lugar Santísimo hecho por los hombres , que sólo es copia del verdadero , sino al cielo y está presente allí , delante de Dios , para pedir a nuestro favor .
PDT	Hebreos	9	25	Cristo se ofreció a sí mismo , pero no muchas veces como lo hace el sumo sacerdote aquí en la tierra . El sumo sacerdote entra al Lugar Santísimo una vez al año para ofrecer sangre ajena .
PDT	Hebreos	9	26	Si fuera así con Cristo , habría tenido que sacrificarse muchas veces desde que se creó el mundo , pero él vino en estos últimos tiempos y se ofreció de una vez por todas , sacrificándose a sí mismo para acabar así con el pecado .
PDT	Hebreos	9	27	Todos los seres humanos morirán una sola vez y después vendrá el juicio .
PDT	Hebreos	9	28	También Cristo se sacrificó una sola vez para perdonar los pecados de muchos . Él vendrá por segunda vez , pero ya no para ofrecerse por los pecados de la gente , sino para salvar a los que esperan su venida . Footnotes - 9:5 lugar del perdón Era la tapa de la caja sagrada o caja del pacto , donde el sumo sacerdote rociaba la sangre de un animal una vez al año , para pagar por los pecados del pueblo . - 9:16 testamento Documento que deja alguien indicando quién heredará sus bienes después de su muerte . - 9:20 Cita de Éx 24:8 . ©
PDT	Hebreos	9	2005	,
PDT	Hebreos	9	2008	,
PDT	Hebreos	9	2012	,
PDT	Hebreos	9	2015	Bible League International
PDT	Hebreos	10	10	Por eso el sacrificio del cuerpo de Cristo nos hace santos . Él cumplió con lo que quería Dios cuando se entregó por nosotros una sola vez y para siempre .
PDT	Hebreos	10	2	Si la ley lo pudiera hacer , entonces ya estarían limpios , no se sentirían culpables de sus pecados y esos sacrificios ya hubieran dejado de ofrecerse .
PDT	Hebreos	10	3	Cada año los sacrificios sirven para recordarles sus pecados ,
PDT	Hebreos	10	4	porque es imposible quitar los pecados con la sangre de toros y chivos .
PDT	Hebreos	10	5	Por eso , cuando Cristo vino al mundo dijo : « Tú no quieres sacrificios ni ofrendas , sino que has preparado un cuerpo para mí .
PDT	Hebreos	10	6	A ti no te gustan los sacrificios de animales muertos y quemados , ni los sacrificios que se ofrecen por los pecados .
PDT	Hebreos	10	7	( A ) Entonces dije : “ Aquí estoy , Dios . En el libro de la ley está escrito acerca de mí : Vine a hacer lo que tú quieres que haga ” » . [ a ]
PDT	Hebreos	10	8	Cristo comienza diciendo : « No te agradan los sacrificios ni las ofrendas . Tampoco te gustan los sacrificios de animales muertos y quemados , ni los sacrificios que se ofrecen por los pecados » , aunque todos estos sacrificios los ordena la ley .
PDT	Hebreos	10	9	Luego añade : « Aquí estoy , Dios . En el libro de la ley está escrito acerca de mí : Vine a hacer lo que tú quieres que haga » . Dios reemplaza el primer sistema de sacrificios por el sacrificio de Cristo .
PDT	Hebreos	10	11	Todos los días los sacerdotes celebran sus servicios religiosos . Una y otra vez ofrecen los mismos sacrificios que nunca podrán quitar los pecados .
PDT	Hebreos	10	12	Pero Cristo ofreció un solo sacrificio por los pecados , que es suficiente para todos los tiempos . Luego , se sentó a la derecha de Dios . [ b ]
PDT	Hebreos	10	13	Ahora Cristo está esperando que Dios ponga a sus enemigos bajo su poder .
PDT	Hebreos	10	14	Con una sola ofrenda , Cristo ha hecho perfectos a los que él purifica .
PDT	Hebreos	10	15	El Espíritu Santo también nos testifica de ello . Primero dice :
PDT	Hebreos	10	16	( B ) « Este es el pacto que haré con mi pueblo en el futuro , dice el Señor . Pondré mis leyes en su corazón y las escribiré en su mente » . [ c ]
PDT	Hebreos	10	17	( C ) Luego dice : « Nunca más recordaré sus pecados ni sus maldades » . [ d ]
PDT	Hebreos	10	18	Una vez que todo ha sido perdonado , ya no hay necesidad de otro sacrificio . Llamado a la fidelidad
PDT	Hebreos	10	19	Entonces , hermanos , podemos entrar con toda libertad al Lugar Santísimo gracias a la sangre que Jesús derramó .
PDT	Hebreos	10	20	Jesús abrió un camino nuevo para nosotros a través de la cortina . Él mismo es ese camino nuevo y vivo . Es decir , lo abrió ofreciendo su propio cuerpo como sacrificio .
PDT	Hebreos	10	21	El gran sacerdote que tenemos reina sobre la casa de Dios .
PDT	Hebreos	10	22	Nos ha limpiado y liberado de toda culpa , y ahora nuestro cuerpo está lavado con agua pura . Entonces acerquémonos a Dios con un corazón sincero , seguros de la fe que tenemos .
PDT	Hebreos	10	23	Mantengámonos firmes en nuestra esperanza porque Dios cumplirá lo que prometió . No dejemos nunca de hablarles a los demás de nuestra fe .
PDT	Hebreos	10	24	Seamos solidarios . Ayudemos a los demás a demostrar su amor y a hacer el bien .
PDT	Hebreos	10	25	Algunos están faltando a las reuniones , y eso no está bien . Reunámonos para animarnos unos a otros y con mayor razón ahora que vemos que se acerca el día .
PDT	Hebreos	10	26	Si decidimos seguir pecando después de conocer la verdad , entonces no queda otro sacrificio que quite los pecados .
PDT	Hebreos	10	27	Sólo nos queda esperar el juicio terrible , un fuego ardiente que destruirá a los enemigos de Dios .
PDT	Hebreos	10	28	Si alguien desobedece la ley de Moisés , es ejecutado sin compasión cuando hay dos o tres testigos que declaran contra él .
PDT	Hebreos	10	29	¿Qué creen que le pasará al que desprecia al Hijo de Dios ? Es seguro que recibirá mayor castigo por considerar la sangre de Cristo una porquería . Esa sangre que estableció el nuevo pacto lo había purificado de sus pecados . Por eso recibirá un castigo peor por insultar al Espíritu que nos muestra el generoso amor de Dios .
PDT	Hebreos	10	30	( D ) ( E ) Sabemos que Dios dijo : « Los castigaré , les daré su merecido » [ e ] y « El Señor juzgará a su pueblo » . [ f ]
PDT	Hebreos	10	31	¡Es terrible caer en las manos del Dios viviente !
PDT	Hebreos	10	32	Recuerden aquellos días cuando acababan de conocer la verdad . Enfrentaron muchos sufrimientos , pero siguieron firmes .
PDT	Hebreos	10	33	En unas ocasiones sufrieron insultos y persecución , y en otras ayudaron a los que estaban sufriendo lo mismo .
PDT	Hebreos	10	34	Se condolieron de los encarcelados y soportaron con alegría cuando a ustedes les quitaron sus propiedades . Siguieron felices porque sabían que poseían algo mucho mejor , algo que dura para siempre .
PDT	Hebreos	10	35	Así que no pierdan la valentía que tenían antes , pues tendrán una gran recompensa .
PDT	Hebreos	10	36	Tengan paciencia y hagan la voluntad de Dios para que reciban lo prometido .
PDT	Hebreos	10	37	« Dentro de poco , el que va a venir , vendrá ; no tarda .
PDT	Hebreos	10	38	( F ) El aprobado por Dios , vivirá por la fe ; pero no me agradará si por temor se vuelve atrás » . [ g ]
PDT	Hebreos	10	39	Pero nosotros no somos de los cobardes que se vuelven atrás y se pierden , sino de los que se salvan por su fe . ©
PDT	Hebreos	10	2005	,
PDT	Hebreos	10	2008	,
PDT	Hebreos	10	2012	,
PDT	Hebreos	10	2015	Bible League International
PDT	Hebreos	11	11	Abraham estaba ya muy viejo para tener hijos , y Sara no podía tenerlos , pero por la fe de Abraham , Dios hizo que tuvieran hijos . Abraham confiaba en que Dios cumple lo que promete .
PDT	Hebreos	11	2	Dios aprobó a los que vivieron en tiempos pasados por la fe que tenían .
PDT	Hebreos	11	3	Por la fe , sabemos que Dios con una orden creó el mundo . Esto significa que el universo no surgió de lo que se ve .
PDT	Hebreos	11	4	Por la fe , Abel ofreció mejores sacrificios que Caín . Dios dijo que aceptó sus ofrendas y lo aprobó por su fe . Aunque Abel murió , él sigue hablando por medio de su fe .
PDT	Hebreos	11	5	Por la fe , Enoc no murió . Dios se lo llevó con vida de este mundo , por eso nunca pudieron encontrar su cuerpo . Se da testimonio de que antes de ser llevado , Enoc agradaba a Dios . [ a ]
PDT	Hebreos	11	6	Nadie puede agradar a Dios si no tiene fe . Cualquiera que se acerque a Dios debe creer que Dios existe y que premia a los que lo buscan .
PDT	Hebreos	11	7	Por la fe , Noé recibió una advertencia de Dios sobre algo que aun no se podía comprobar . Respetó la advertencia de Dios y construyó un barco muy grande para salvar a su familia . Con su fe , Noé demostró que el mundo estaba equivocado , y así recibió las bendiciones del que agrada a Dios .
PDT	Hebreos	11	8	Por la fe , Abraham obedeció la orden de Dios de ir a una tierra que iba a recibir como herencia y salió sin saber ni siquiera dónde quedaba ese lugar .
PDT	Hebreos	11	9	Por la fe , Abraham vivió como inmigrante en la tierra prometida . Vivía en carpas lo mismo que Isaac y Jacob , porque Dios también les había hecho a ellos la misma promesa .
PDT	Hebreos	11	10	Abraham obedeció porque quería ir a la ciudad que tiene bases eternas , [ b ] una ciudad planeada y construida por Dios .
PDT	Hebreos	11	12	Este hombre estaba ya muy viejo , casi en sus últimos días , pero tuvo tantos descendientes que no se pueden contar , tan numerosos como las estrellas del cielo y como los granos de arena de la playa .
PDT	Hebreos	11	13	Todos estos grandes hombres mantuvieron la fe toda la vida hasta que murieron . Ellos murieron sin recibir lo que Dios les prometió , pero vieron lo prometido a lo lejos , en el futuro , y aceptaron ser inmigrantes y refugiados en la tierra .
PDT	Hebreos	11	14	Al obrar así , demostraron claramente que buscaban otra patria .
PDT	Hebreos	11	15	Si ellos hubieran estado pensando en el país que habían abandonado , habrían tenido tiempo de sobra para regresar ;
PDT	Hebreos	11	16	pero ellos aspiraban a una patria mejor , un país celestial . Por eso , Dios no se avergonzó de ser su Dios y les preparó una ciudad celestial .
PDT	Hebreos	11	17	Dios puso a prueba la fe de Abraham pidiéndole que sacrificara a Isaac , su único hijo . Por la fe , Abraham obedeció . Él ya tenía las promesas de Dios ,
PDT	Hebreos	11	18	( A ) quien le había dicho : « Tu descendencia será trazada a través de Isaac » . [ c ]
PDT	Hebreos	11	19	Abraham creía que Dios tenía poder para resucitar a los muertos . Entonces se puede decir que prácticamente Abraham recuperó a su hijo Isaac de entre los muertos .
PDT	Hebreos	11	20	Por la fe , Isaac bendijo el futuro de Jacob y de Esaú .
PDT	Hebreos	11	21	Por la fe , Jacob , cuando estaba a punto de morir , bendijo a cada uno de los hijos de José y adoró a Dios , apoyado en su bastón .
